survey_id,country,area,location,site_code,site_name,latitude,longitude,survey_date,depth,visibility,hour,survey_latitude,survey_longitude,program,database,sq_annotation_set_id,sq_media_collection_name,annotation_set_owner,sq_datashare_group,dataset_id,RLS_category,RLE_category,flag_bleached,flag_dead,Partially_scored_survey,total_points,num_points,percent_cover
912343824,Australia,Queensland,West Cape York,TS1,Booby Island,-10.6055,141.9158,5/8/2013,4,4,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343824_RLS/CATAMI_NULL,Tabular Acropora corals,Coral,NA,NA,FALSE,100,2,2
912343824,Australia,Queensland,West Cape York,TS1,Booby Island,-10.6055,141.9158,5/8/2013,4,4,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343824_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,3,3
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Bare Rock,Substrate and other sessile benthos,NA,NA,FALSE,100,13,13
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Branching Acropora,Coral,NA,NA,FALSE,100,6,6
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Branching corals,Coral,NA,NA,FALSE,100,9,9
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Dead coral,Dead coral,NA,TRUE,FALSE,100,2,2
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,17,17
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,1,1
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,22,22
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,14,14
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Soft corals and gorgonians,Substrate and other sessile benthos,NA,NA,FALSE,100,5,5
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Stony corals,Coral,TRUE,NA,FALSE,100,1,1
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Tabular Acropora corals,Coral,NA,NA,FALSE,100,5,5
912343825,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,2.5,5,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343825_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,5,5
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,Bare Rock,Substrate and other sessile benthos,NA,NA,FALSE,100,3,3
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,Branching Acropora,Coral,NA,NA,FALSE,100,7,7
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,Branching corals,Coral,NA,NA,FALSE,100,12,12
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,"Colonial Anemones, Zoanthids and Corallimorphs",Substrate and other sessile benthos,NA,NA,FALSE,100,3,3
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,Crustose coralline algae,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,11,11
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,11,11
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,16,16
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,7,7
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,Soft corals and gorgonians,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,Tabular Acropora corals,Coral,NA,NA,FALSE,100,4,4
912343826,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3.5,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343826_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,24,24
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Ascidians (unstalked),Substrate and other sessile benthos,NA,NA,FALSE,100,3,3
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Bare Rock,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Branching Acropora,Coral,NA,NA,FALSE,100,1,1
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Branching corals,Coral,NA,NA,FALSE,100,3,3
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,1,1
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Filamentous algae_epiphyte,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,8,8
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,59,59
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,2,2
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Stony corals,Coral,TRUE,NA,FALSE,100,1,1
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Tabular Acropora corals,Coral,NA,NA,FALSE,100,1,1
912343827,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,4,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343827_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,19,19
912343829,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,3,3,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343829_RLS/CATAMI_NULL,Bottlebrush Acropora corals,Coral,NA,NA,FALSE,100,3,3
912343829,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,3,3,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343829_RLS/CATAMI_NULL,Branching Acropora,Coral,NA,NA,FALSE,100,17,17
912343829,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,3,3,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343829_RLS/CATAMI_NULL,Columnar corals,Coral,NA,NA,FALSE,100,1,1
912343829,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,3,3,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343829_RLS/CATAMI_NULL,Corymbose Acropora corals,Coral,NA,NA,FALSE,100,1,1
912343829,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,3,3,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343829_RLS/CATAMI_NULL,Green calcified algae (Halimeda),Substrate and other sessile benthos,NA,NA,FALSE,100,2,2
912343829,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,3,3,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343829_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,8,8
912343829,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,3,3,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343829_RLS/CATAMI_NULL,Medium foliose brown algae,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912343829,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,3,3,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343829_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,31,31
912343829,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,3,3,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343829_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,14,14
912343829,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,3,3,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343829_RLS/CATAMI_NULL,Tabular Acropora corals,Coral,NA,NA,FALSE,100,13,13
912343829,Australia,Northern Territory,Wessel,NT100,Truant Island NE,-11.6689,136.8271,9/8/2013,3,3,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343829_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,9,9
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Ascidians (unstalked),Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Branching Acropora,Coral,NA,NA,FALSE,100,9,9
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Branching corals,Coral,NA,NA,FALSE,100,5,5
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,"Colonial Anemones, Zoanthids and Corallimorphs",Substrate and other sessile benthos,NA,NA,FALSE,100,3,3
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Crustose coralline algae,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,6,6
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Filamentous algae_epiphyte,Substrate and other sessile benthos,NA,NA,FALSE,100,3,3
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Large-polyp stony corals (free-living),Coral,NA,NA,FALSE,100,1,1
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,3,3
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Medium foliose green algae,Substrate and other sessile benthos,NA,NA,FALSE,100,3,3
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Medium foliose red algae,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,7,7
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,25,25
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Stony corals,Coral,TRUE,NA,FALSE,100,1,1
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Tabular Acropora corals,Coral,NA,NA,FALSE,100,5,5
912343830,Australia,Northern Territory,Wessel,NT102,Burston Bay,-11.222,136.6853,10/8/2013,3,10,9:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343830_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,26,26
912343831,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,3.5,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343831_RLS/CATAMI_NULL,Bare Rock,Substrate and other sessile benthos,NA,NA,FALSE,100,6,6
912343831,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,3.5,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343831_RLS/CATAMI_NULL,Branching Acropora,Coral,NA,NA,FALSE,100,1,1
912343831,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,3.5,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343831_RLS/CATAMI_NULL,Foliose/Plate corals,Coral,NA,NA,FALSE,100,3,3
912343831,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,3.5,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343831_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,55,55
912343831,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,3.5,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343831_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,2,2
912343831,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,3.5,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343831_RLS/CATAMI_NULL,Slime (not trapping sediment),Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912343831,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,3.5,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343831_RLS/CATAMI_NULL,Tabular Acropora corals,Coral,NA,NA,FALSE,100,1,1
912343831,Australia,Northern Territory,Wessel,NT103,Norruum Islet,-11.233,136.6855,10/8/2013,3.5,8,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912343831_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,31,31
912345762,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3.5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345762_RLS/CATAMI_NULL,Bare Rock,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345762,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3.5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345762_RLS/CATAMI_NULL,Caulerpa,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345762,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3.5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345762_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,1,1
912345762,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3.5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345762_RLS/CATAMI_NULL,Green calcified algae (Halimeda),Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345762,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3.5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345762_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,4,4
912345762,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3.5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345762_RLS/CATAMI_NULL,Medium foliose brown algae,Substrate and other sessile benthos,NA,NA,FALSE,100,37,37
912345762,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3.5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345762_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,18,18
912345762,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3.5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345762_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,10,10
912345762,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3.5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345762_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,27,27
912345763,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345763_RLS/CATAMI_NULL,Crustose coralline algae,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345763,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345763_RLS/CATAMI_NULL,Geniculate coralline algae,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345763,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345763_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,1,1
912345763,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345763_RLS/CATAMI_NULL,Medium foliose brown algae,Substrate and other sessile benthos,NA,NA,FALSE,100,63,63
912345763,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345763_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,22,22
912345763,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345763_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,3,3
912345763,Australia,Northern Territory,Wessel,NT35,Warrnga Reef,-11.94485,135.6048,29/10/2015,3,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345763_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,9,9
912345764,Australia,Northern Territory,Wessel,NT36,Guluwuru Island NE,-11.54674,136.42463,31/10/2015,5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345764_RLS/CATAMI_NULL,Corymbose Acropora corals,Coral,NA,NA,FALSE,100,1,1
912345764,Australia,Northern Territory,Wessel,NT36,Guluwuru Island NE,-11.54674,136.42463,31/10/2015,5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345764_RLS/CATAMI_NULL,Crustose coralline algae,Substrate and other sessile benthos,NA,NA,FALSE,100,3,3
912345764,Australia,Northern Territory,Wessel,NT36,Guluwuru Island NE,-11.54674,136.42463,31/10/2015,5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345764_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,13,13
912345764,Australia,Northern Territory,Wessel,NT36,Guluwuru Island NE,-11.54674,136.42463,31/10/2015,5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345764_RLS/CATAMI_NULL,Foliose/Plate corals,Coral,NA,NA,FALSE,100,1,1
912345764,Australia,Northern Territory,Wessel,NT36,Guluwuru Island NE,-11.54674,136.42463,31/10/2015,5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345764_RLS/CATAMI_NULL,Hydrocoral,Coral,NA,NA,FALSE,100,3,3
912345764,Australia,Northern Territory,Wessel,NT36,Guluwuru Island NE,-11.54674,136.42463,31/10/2015,5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345764_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,10,10
912345764,Australia,Northern Territory,Wessel,NT36,Guluwuru Island NE,-11.54674,136.42463,31/10/2015,5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345764_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,17,17
912345764,Australia,Northern Territory,Wessel,NT36,Guluwuru Island NE,-11.54674,136.42463,31/10/2015,5,4,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345764_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,9,9
