year,country,area,ecoregion,realm,location,site_code,survey_date,depth,block,list,transect_1,transect_2,reef_name,lat,long,zone,region,sector,situation,depth_morph,geomorph,Harris_site,report_site,depth_m
2021,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,West Cape York,GC14,2021-11-09,17.5,1,Crypto_fish,2,3,Carpentaria Shoal,-10.74,141.06,Open,GOC,Northeast,Offshore,Submerged,Shoal,No,Yes,17.5
2021,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,West Cape York,GC14,2021-11-09,17.5,2,Crypto_fish,2,4,Carpentaria Shoal,-10.74,141.06,Open,GOC,Northeast,Offshore,Submerged,Shoal,No,Yes,17.5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT30,2021-10-31,9,1,Crypto_fish,2,1,Arnhem CMR Gadgets Reef North West,-11.283,133.8,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,No,No,9
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT30,2021-10-31,9,2,Crypto_fish,2,2,Arnhem CMR Gadgets Reef North West,-11.283,133.8,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,No,No,9
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,2021-11-04,5,1,Crypto_fish,2,1,Bonner Rocks NW,-12.06,136.611,Open,GOC,Northwest,Nearshore,Emergent,Shoal,No,No,5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,2021-11-04,5,2,Crypto_fish,2,2,Bonner Rocks NW,-12.06,136.611,Open,GOC,Northwest,Nearshore,Emergent,Shoal,No,No,5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,2021-11-05,4.5,1,Crypto_fish,1,3,Dudley Rock,-12.884,136.712,Open,GOC,Western,Offshore,Emergent,Shoal,No,No,4.5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,2021-11-05,4.5,2,Crypto_fish,1,4,Dudley Rock,-12.884,136.712,Open,GOC,Western,Offshore,Emergent,Shoal,No,No,4.5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT30,2021-10-31,8.5,1,Crypto_fish,1,3,Arnhem CMR Gadgets Reef North West,-11.283,133.8,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,No,No,8.5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT30,2021-10-31,8.5,2,Crypto_fish,1,4,Arnhem CMR Gadgets Reef North West,-11.283,133.8,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,No,No,8.5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,2021-11-01,9.5,1,Crypto_fish,1,1,Arafura Shoal,-11.23,134.75,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,R8,Yes,9.5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,2021-11-01,9.5,2,Crypto_fish,1,2,Arafura Shoal,-11.23,134.75,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,R8,Yes,9.5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,2021-11-04,4.5,1,Crypto_fish,1,3,Bonner Rocks NW,-12.06,136.611,Open,GOC,Northwest,Nearshore,Emergent,Shoal,No,No,4.5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,2021-11-04,4.5,2,Crypto_fish,1,4,Bonner Rocks NW,-12.06,136.611,Open,GOC,Northwest,Nearshore,Emergent,Shoal,No,No,4.5
2021,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,West Cape York,TS3,2021-11-10,4.5,1,Crypto_fish,1,1,Booby Island NW,-10.603,141.909,Open,GOC,Northeast,Offshore,Emergent,Fringing,No,No,4.5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,2021-09-04,2.5,1,Crypto_fish,1,1,Warrnga Reef,-11.94,135.6,Open,GOC,Wessel,Nearshore,Emergent,Fringing,No,Yes,2.5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,2021-09-04,2.5,2,Crypto_fish,1,2,Warrnga Reef,-11.94,135.6,Open,GOC,Wessel,Nearshore,Emergent,Fringing,No,Yes,2.5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,2021-09-02,17,1,Crypto_fish,1,1,Truant Bank SW,-11.65,136.91,Open,GOC,Wessel,Offshore,Submerged,Shoal,No,Yes,17
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,2021-09-02,17,2,Crypto_fish,1,2,Truant Bank SW,-11.65,136.91,Open,GOC,Wessel,Offshore,Submerged,Shoal,No,Yes,17
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,2021-09-03,4,1,Crypto_fish,1,1,Truant Island N,-11.66,136.83,Open,GOC,Wessel,Offshore,Emergent,Fringing,No,Yes,4
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,2021-09-03,4,2,Crypto_fish,1,2,Truant Island N,-11.66,136.83,Open,GOC,Wessel,Offshore,Emergent,Fringing,No,Yes,4
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,2021-09-03,5,1,Crypto_fish,2,3,Truant Island N,-11.66,136.83,Open,GOC,Wessel,Offshore,Emergent,Fringing,No,Yes,5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,2021-09-03,5,2,Crypto_fish,2,4,Truant Island N,-11.66,136.83,Open,GOC,Wessel,Offshore,Emergent,Fringing,No,Yes,5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT33,2021-09-05,13,1,Crypto_fish,1,1,Paxie Shoal North West,-11.433,134.133,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,No,No,13
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT33,2021-09-05,13,2,Crypto_fish,1,2,Paxie Shoal North West,-11.433,134.133,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,No,No,13
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT34,2021-09-05,16,1,Crypto_fish,1,1,Paxie Shoal West,-11.45,134.133,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,No,No,16
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT34,2021-09-05,16,2,Crypto_fish,1,2,Paxie Shoal West,-11.45,134.133,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,No,No,16
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,2021-09-05,13,1,Crypto_fish,1,1,Arnhem CMR Gadgets Reef West,-11.3,133.8,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,No,No,13
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT31,2021-09-05,13,2,Crypto_fish,1,2,Arnhem CMR Gadgets Reef West,-11.3,133.8,Open,GOC,Outer-shoals,Offshore,Submerged,Shoal,No,No,13
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT41,2021-09-02,13,1,Crypto_fish,1,1,Truant Bank SE,-11.63,136.93,Open,GOC,Wessel,Offshore,Submerged,Shoal,No,Yes,13
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT41,2021-09-02,13,2,Crypto_fish,1,2,Truant Bank SE,-11.63,136.93,Open,GOC,Wessel,Offshore,Submerged,Shoal,No,Yes,13
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,2021-09-04,3,1,Crypto_fish,2,3,Warrnga Reef,-11.94,135.6,Open,GOC,Wessel,Nearshore,Emergent,Fringing,No,Yes,3
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,2021-09-04,3,2,Crypto_fish,2,4,Warrnga Reef,-11.94,135.6,Open,GOC,Wessel,Nearshore,Emergent,Fringing,No,Yes,3
2018,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arafura,NT20,2018-10-26,8,1,Crypto_fish,1,1,Money Shoal NW,-10.32,132.71,Open,GOC,NA,NA,NA,NA,No,No,8
2018,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arafura,NT20,2018-10-26,8,2,Crypto_fish,1,2,Money Shoal NW,-10.32,132.71,Open,GOC,NA,NA,NA,NA,No,No,8
2018,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arafura,NT20,2018-10-26,9,1,Crypto_fish,2,3,Money Shoal NW,-10.32,132.71,Open,GOC,NA,NA,NA,NA,No,No,9
2018,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arafura,NT20,2018-10-26,9,2,Crypto_fish,2,4,Money Shoal NW,-10.32,132.71,Open,GOC,NA,NA,NA,NA,No,No,9
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA87,2010-06-10,9,1,Crypto_fish,2,1,One tree reef S,-16.4,123.04,Open,WA,NA,NA,NA,NA,No,No,9
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA87,2010-06-10,5,2,Crypto_fish,1,2,One tree reef S,-16.4,123.04,Open,WA,NA,NA,NA,NA,No,No,5
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA86,2010-06-10,4,1,Crypto_fish,1,1,Gundanin Headland,-16.42,123.03,Open,WA,NA,NA,NA,NA,No,No,4
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA83,2010-06-11,4.5,1,Crypto_fish,1,1,Bardi Hole  Cape Leveque,-16.44,123.05,Open,WA,NA,NA,NA,NA,No,No,4.5
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA83,2010-06-11,4.5,2,Crypto_fish,1,2,Bardi Hole  Cape Leveque,-16.44,123.05,Open,WA,NA,NA,NA,NA,No,No,4.5
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA83,2010-06-11,7,1,Crypto_fish,2,3,Bardi Hole  Cape Leveque,-16.44,123.05,Open,WA,NA,NA,NA,NA,No,No,7
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA83,2010-06-11,7,2,Crypto_fish,2,4,Bardi Hole  Cape Leveque,-16.44,123.05,Open,WA,NA,NA,NA,NA,No,No,7
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA85,2010-06-11,4.5,2,Crypto_fish,1,1,Bardi Hole2  Cape Leveque,-16.43,123.07,Open,WA,NA,NA,NA,NA,No,No,4.5
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA85,2010-06-11,8,1,Crypto_fish,2,2,Bardi Hole2  Cape Leveque,-16.43,123.07,Open,WA,NA,NA,NA,NA,No,No,8
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA85,2010-06-11,8,2,Crypto_fish,2,3,Bardi Hole2  Cape Leveque,-16.43,123.07,Open,WA,NA,NA,NA,NA,No,No,8
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA84,2010-06-11,4,1,Crypto_fish,1,1,Rippy channel  Cape Leveque,-16.43,123.09,Open,WA,NA,NA,NA,NA,No,No,4
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA84,2010-06-11,4,2,Crypto_fish,1,2,Rippy channel  Cape Leveque,-16.43,123.09,Open,WA,NA,NA,NA,NA,No,No,4
2010,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,WA84,2010-06-11,4.1,1,Crypto_fish,2,3,Rippy channel  Cape Leveque,-16.43,123.09,Open,WA,NA,NA,NA,NA,No,No,4.1
2008,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT9,2008-05-31,8,1,Crypto_fish,2,1,East Point Coral Gardens,-12.41,130.81,Open,WA,NA,NA,NA,NA,No,No,8
2008,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT9,2008-05-31,8.1,2,Crypto_fish,3,2,East Point Coral Gardens,-12.41,130.81,Open,WA,NA,NA,NA,NA,No,No,8.1
2008,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT14,2008-10-10,7.5,1,Crypto_fish,1,1,Anglers Reef,-12.31,130.87,Open,WA,NA,NA,NA,NA,No,No,7.5
2008,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT14,2008-10-10,7.5,2,Crypto_fish,1,2,Anglers Reef,-12.31,130.87,Open,WA,NA,NA,NA,NA,No,No,7.5
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT12,2009-05-20,11,1,Crypto_fish,3,1,The Grottos,-12.41,130.79,Open,WA,NA,NA,NA,NA,No,No,11
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT12,2009-08-02,9,1,Crypto_fish,2,2,The Grottos,-12.41,130.79,Open,WA,NA,NA,NA,NA,No,No,9
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT12,2009-08-02,9,2,Crypto_fish,2,3,The Grottos,-12.41,130.79,Open,WA,NA,NA,NA,NA,No,No,9
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT12,2009-08-30,8,1,Crypto_fish,1,4,The Grottos,-12.41,130.79,Open,WA,NA,NA,NA,NA,No,No,8
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT12,2009-09-28,8,1,Crypto_fish,1,5,The Grottos,-12.41,130.79,Open,WA,NA,NA,NA,NA,No,No,8
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT12,2009-09-28,8,2,Crypto_fish,1,6,The Grottos,-12.41,130.79,Open,WA,NA,NA,NA,NA,No,No,8
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT8,2009-07-19,5,1,Crypto_fish,1,1,Dudley Point Bommies,-12.42,130.81,Open,WA,NA,NA,NA,NA,No,No,5
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT3,2009-09-14,6,1,Crypto_fish,1,1,Weed Reef,-12.49,130.8,Open,WA,NA,NA,NA,NA,No,No,6
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT3,2009-09-14,6,2,Crypto_fish,1,2,Weed Reef,-12.49,130.8,Open,WA,NA,NA,NA,NA,No,No,6
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT9,2009-10-14,4,1,Crypto_fish,1,1,East Point Coral Gardens,-12.41,130.81,Open,WA,NA,NA,NA,NA,No,No,4
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT2,2009-10-27,8.5,1,Crypto_fish,1,1,Edge Town Hall Hole,-12.56,130.86,Open,WA,NA,NA,NA,NA,No,No,8.5
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT4,2009-10-28,7.5,1,Crypto_fish,1,1,Stevens Rock,-12.49,130.79,Open,WA,NA,NA,NA,NA,No,No,7.5
2010,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT13,2010-07-07,5,1,Crypto_fish,1,1,East Point North,-12.41,130.81,Open,WA,NA,NA,NA,NA,No,No,5
2010,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT13,2010-08-06,5,1,Crypto_fish,1,2,East Point North,-12.41,130.81,Open,WA,NA,NA,NA,NA,No,No,5
2010,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT13,2010-08-06,6,1,Crypto_fish,2,3,East Point North,-12.41,130.81,Open,WA,NA,NA,NA,NA,No,No,6
2008,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT9,2008-06-15,5,1,Crypto_fish,1,3,East Point Coral Gardens,-12.41,130.81,Open,WA,NA,NA,NA,NA,No,No,5
2008,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT8,2008-06-29,8,1,Crypto_fish,1,1,Dudley Point Bommies,-12.42,130.81,Open,WA,NA,NA,NA,NA,No,No,8
2008,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT8,2008-06-29,8,2,Crypto_fish,1,2,Dudley Point Bommies,-12.42,130.81,Open,WA,NA,NA,NA,NA,No,No,8
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT5,2009-07-18,10,1,Crypto_fish,2,1,Platter Rock,-12.48,130.79,Open,WA,NA,NA,NA,NA,No,No,10
2009,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT5,2009-09-29,7,1,Crypto_fish,1,2,Platter Rock,-12.48,130.79,Open,WA,NA,NA,NA,NA,No,No,7
2008,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT11,2008-09-10,8,1,Crypto_fish,1,1,Old Man Rock,-12.34,130.85,Open,WA,NA,NA,NA,NA,No,No,8
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS1,2013-08-30,16.5,1,Crypto_fish,2,1,Vulcan Shoal,-12.8,124.27,Open,WA,NA,NA,NA,NA,No,No,16.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS1,2013-08-30,16.5,2,Crypto_fish,2,2,Vulcan Shoal,-12.8,124.27,Open,WA,NA,NA,NA,NA,No,No,16.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS1,2013-08-30,17,1,Crypto_fish,3,3,Vulcan Shoal,-12.8,124.27,Open,WA,NA,NA,NA,NA,No,No,17
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS1,2013-08-30,17,2,Crypto_fish,3,4,Vulcan Shoal,-12.8,124.27,Open,WA,NA,NA,NA,NA,No,No,17
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS2,2013-08-31,19,1,Crypto_fish,1,1,Barracouta Shoal,-12.56,124.04,Open,WA,NA,NA,NA,NA,No,No,19
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS2,2013-08-31,19,2,Crypto_fish,1,2,Barracouta Shoal,-12.56,124.04,Open,WA,NA,NA,NA,NA,No,No,19
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS5,2013-09-01,5,1,Crypto_fish,2,1,Hibernia Lagoon SE,-11.98,123.38,Open,WA,NA,NA,NA,NA,No,No,5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS5,2013-09-01,5,2,Crypto_fish,2,2,Hibernia Lagoon SE,-11.98,123.38,Open,WA,NA,NA,NA,NA,No,No,5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS5,2013-09-01,3.1,1,Crypto_fish,1,3,Hibernia Lagoon SE,-11.98,123.38,Open,WA,NA,NA,NA,NA,No,No,3.1
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS5,2013-09-01,3.1,2,Crypto_fish,1,4,Hibernia Lagoon SE,-11.98,123.38,Open,WA,NA,NA,NA,NA,No,No,3.1
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS6,2013-09-01,4,1,Crypto_fish,1,1,Hibernia Lagoon SE2,-11.97,123.38,Open,WA,NA,NA,NA,NA,No,No,4
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS6,2013-09-01,4,2,Crypto_fish,1,2,Hibernia Lagoon SE2,-11.97,123.38,Open,WA,NA,NA,NA,NA,No,No,4
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS6,2013-09-01,5,1,Crypto_fish,2,3,Hibernia Lagoon SE2,-11.97,123.38,Open,WA,NA,NA,NA,NA,No,No,5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS8,2013-09-01,5,1,Crypto_fish,1,1,Hibernia Lagoon South,-11.98,123.36,Open,WA,NA,NA,NA,NA,No,No,5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS8,2013-09-01,5,2,Crypto_fish,1,2,Hibernia Lagoon South,-11.98,123.36,Open,WA,NA,NA,NA,NA,No,No,5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS11,2013-09-02,3,1,Crypto_fish,2,1,Hibernia Lagoon SW,-11.98,123.34,Open,WA,NA,NA,NA,NA,No,No,3
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS11,2013-09-02,3,2,Crypto_fish,2,2,Hibernia Lagoon SW,-11.98,123.34,Open,WA,NA,NA,NA,NA,No,No,3
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS11,2013-09-02,2.5,1,Crypto_fish,1,3,Hibernia Lagoon SW,-11.98,123.34,Open,WA,NA,NA,NA,NA,No,No,2.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS11,2013-09-02,2.5,2,Crypto_fish,1,4,Hibernia Lagoon SW,-11.98,123.34,Open,WA,NA,NA,NA,NA,No,No,2.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS12,2013-09-02,5,1,Crypto_fish,1,1,Hibernia Lagoon NW,-11.98,123.34,Open,WA,NA,NA,NA,NA,No,No,5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS12,2013-09-02,5,2,Crypto_fish,1,2,Hibernia Lagoon NW,-11.98,123.34,Open,WA,NA,NA,NA,NA,No,No,5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS12,2013-09-02,6,1,Crypto_fish,2,3,Hibernia Lagoon NW,-11.98,123.34,Open,WA,NA,NA,NA,NA,No,No,6
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS12,2013-09-02,6,2,Crypto_fish,2,4,Hibernia Lagoon NW,-11.98,123.34,Open,WA,NA,NA,NA,NA,No,No,6
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS13,2013-09-02,9,1,Crypto_fish,3,1,Golden Sleeper Corner,-11.98,123.33,Open,WA,NA,NA,NA,NA,No,No,9
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS13,2013-09-02,9,2,Crypto_fish,3,2,Golden Sleeper Corner,-11.98,123.33,Open,WA,NA,NA,NA,NA,No,No,9
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS15,2013-09-03,2.5,1,Crypto_fish,1,1,Surge Crest West,-12.22,123.01,Open,WA,NA,NA,NA,NA,No,No,2.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS15,2013-09-03,2.5,2,Crypto_fish,1,2,Surge Crest West,-12.22,123.01,Open,WA,NA,NA,NA,NA,No,No,2.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS15,2013-09-03,3,1,Crypto_fish,2,3,Surge Crest West,-12.22,123.01,Open,WA,NA,NA,NA,NA,No,No,3
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS15,2013-09-03,3,2,Crypto_fish,2,4,Surge Crest West,-12.22,123.01,Open,WA,NA,NA,NA,NA,No,No,3
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS17,2013-09-03,3.5,1,Crypto_fish,1,1,Turtle Patch,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,3.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS17,2013-09-03,3.5,2,Crypto_fish,1,2,Turtle Patch,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,3.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS20,2013-09-04,3,1,Crypto_fish,1,1,Flat's Edge,-12.24,123,Open,WA,NA,NA,NA,NA,No,No,3
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS20,2013-09-04,3,2,Crypto_fish,1,2,Flat's Edge,-12.24,123,Open,WA,NA,NA,NA,NA,No,No,3
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS21,2013-09-04,4.5,1,Crypto_fish,1,1,Hemiplage Bommie,-12.24,123,Open,WA,NA,NA,NA,NA,No,No,4.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS21,2013-09-04,4.5,2,Crypto_fish,1,2,Hemiplage Bommie,-12.24,123,Open,WA,NA,NA,NA,NA,No,No,4.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS23,2013-09-04,3.5,1,Crypto_fish,1,1,Kuhlii Bommie,-12.23,122.99,Open,WA,NA,NA,NA,NA,No,No,3.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS23,2013-09-04,3.5,2,Crypto_fish,1,2,Kuhlii Bommie,-12.23,122.99,Open,WA,NA,NA,NA,NA,No,No,3.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS26,2013-09-07,7.5,1,Crypto_fish,1,1,Seringapatam North,-13.62,121.99,Open,WA,NA,NA,NA,NA,No,No,7.5
2013,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS26,2013-09-07,7.5,2,Crypto_fish,1,2,Seringapatam North,-13.62,121.99,Open,WA,NA,NA,NA,NA,No,No,7.5
