FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7189,912345817,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,9.5,RLS,8,14:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota sigillata,Eviota sigillata,2.5,4,0.6861,POINT (139.4199981689453 -16.290000915527344)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_718a,912345817,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,9.5,RLS,8,14:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Gobiidae spp.,Gobiid spp.,2.5,10,3.0832,POINT (139.4199981689453 -16.290000915527344)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_718b,912345817,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,9.5,RLS,8,14:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,5,25,39.3199,POINT (139.4199981689453 -16.290000915527344)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_718c,912345817,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,9.5,RLS,8,14:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,7.5,25,132.1676,POINT (139.4199981689453 -16.290000915527344)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_718d,912345817,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,9.5,RLS,8,14:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis wilsoni,Pseudochromis wilsoni,5,1,2.5248,POINT (139.4199981689453 -16.290000915527344)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_718e,912345817,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,9.5,RLS,8,14:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis cyanostigma,Cephalopholis cyanostigma,25,1,280.059,POINT (139.4199981689453 -16.290000915527344)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_718f,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diademichthys lineatus,Diademichthys lineatus,5,7,7.2934,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7190,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Cheilodipterus artus,Cheilodipterus artus,5,8,29.2743,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7191,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Cheilodipterus macrodon,Cheilodipterus macrodon,10,1,31.6959,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7192,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus wassinki,Ostorhinchus wassinki,2.5,65,13.9614,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7193,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes filamentosus,Cirripectes filamentosus,2.5,28,5.7348,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7194,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,27,5.53,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7195,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus grammistes,Meiacanthus grammistes,2.5,3,0.4865,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7196,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Ctenogobiops pomastictus,Ctenogobiops pomastictus,5,7,10.2232,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7197,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota sigillata,Eviota sigillata,2.5,2,0.343,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7198,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,2.5,4,0.6861,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7199,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,2.5,3,0.5939,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_719a,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus corallicola,Epinephelus corallicola,25,1,252.0742,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_719b,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diademichthys lineatus,Diademichthys lineatus,5,5,5.2096,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_719c,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus cookii,Ostorhinchus cookii,2.5,22,9.3747,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_719d,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus wassinki,Ostorhinchus wassinki,2.5,85,18.2573,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_719e,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Taeniamia biguttata,Taeniamia biguttata,2.5,30,13.5483,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_719f,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Taeniamia biguttata,Taeniamia biguttata,7.5,5,65.8408,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71a0,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes filamentosus,Cirripectes filamentosus,2.5,9,1.8433,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71a1,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,17,3.4819,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71a2,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Ctenogobiops pomastictus,Ctenogobiops pomastictus,5,8,11.6836,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71a3,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,2.5,3,0.5145,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71a4,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,2.5,6,1.1878,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71a5,912345818,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Pempheridae,Pempheris analis,Pempheris analis,7.5,22,248.3998,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71a6,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diademichthys lineatus,Diademichthys lineatus,5,1,1.0419,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71a7,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Cheilodipterus quinquelineatus,Cheilodipterus quinquelineatus,5,5,10.5285,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71a8,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus cookii,Ostorhinchus cookii,5,10,36.0335,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71a9,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus wassinki,Ostorhinchus wassinki,5,50,98.0105,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71aa,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius bicolor,Ecsenius bicolor,5,30,40.258,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71ab,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,5,30,49.1559,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71ac,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus grammistes,Meiacanthus grammistes,5,2,2.705,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71ad,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Callionymidae,Synchiropus spp.,Synchiropus spp.,2.5,5,1.4664,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71ae,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Amblygobius phalaena,Amblygobius phalaena,5,10,18.8128,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71af,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Cryptocentrus fasciatus,Cryptocentrus fasciatus,7.5,2,10.2244,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71b0,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Ctenogobiops pomastictus,Ctenogobiops pomastictus,7.5,15,76.6833,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71b1,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,5,5,7.3023,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71b2,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,7.5,5,25.5611,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71b3,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,5,15,23.5919,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71b4,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,7.5,15,79.3006,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71b5,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis cyanostigma,Cephalopholis cyanostigma,25,1,280.059,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71b6,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus fasciatus,Epinephelus fasciatus,5,1,2.6036,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71b7,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diademichthys lineatus,Diademichthys lineatus,5,2,2.0838,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71b8,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus wassinki,Ostorhinchus wassinki,5,20,39.2042,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71b9,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius bicolor,Ecsenius bicolor,5,50,67.0966,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71ba,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,5,30,49.1559,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71bb,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Meiacanthus grammistes,Meiacanthus grammistes,5,1,1.3525,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71bc,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Callionymidae,Synchiropus spp.,Synchiropus spp.,2.5,10,2.9329,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71bd,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Amblygobius phalaena,Amblygobius phalaena,5,10,18.8128,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71be,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Ctenogobiops pomastictus,Ctenogobiops pomastictus,7.5,20,102.2443,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71bf,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Gobiidae spp.,Gobiid spp.,2.5,10,3.0832,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71c0,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,5,2,2.9209,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71c1,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius rigilius,Istigobius rigilius,7.5,3,15.3367,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71c2,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,5,20,31.4559,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71c3,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,7.5,20,105.7341,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71c4,912345819,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC9,Manowar Island,-16.23,139.25,14/11/2015,4.5,RLS,12,7:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus fasciatus,Epinephelus fasciatus,15,2,146.9126,POINT (139.25 -16.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71c5,912345820,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC8,Glasseye Reef,-16.24,139.6,15/11/2015,14,RLS,7,7:00:00,,,2,1,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diademichthys lineatus,Diademichthys lineatus,2.5,1,0.1198,POINT (139.60000610351562 -16.239999771118164)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71c6,912345820,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC8,Glasseye Reef,-16.24,139.6,15/11/2015,14,RLS,7,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus doederleini,Ostorhinchus doederleini,2.5,25,8.1777,POINT (139.60000610351562 -16.239999771118164)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_71c7,912345820,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC8,Glasseye Reef,-16.24,139.6,15/11/2015,14,RLS,7,7:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Cheilodipterus macrodon,Cheilodipterus macrodon,7.5,5,63.6674,POINT (139.60000610351562 -16.239999771118164)
