FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65ac,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Acanthasteridae,Acanthaster planci,Acanthaster planci,0,1,,POINT (136.91000366210938 -11.649999618530273)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65ad,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster varicolor,Echinaster varicolor,0,2,,POINT (136.91000366210938 -11.649999618530273)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65ae,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,105,,POINT (136.91000366210938 -11.649999618530273)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65af,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Chicoreus microphyllus,Chicoreus microphyllus,0,1,,POINT (136.91000366210938 -11.649999618530273)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65b0,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,2,Platyhelminthes,Turbellaria,Polycladida,Pseudocerotidae,Pseudoceros spp.,Pseudoceros spp.,0,1,,POINT (136.91000366210938 -11.649999618530273)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65b1,912345822,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC12,Carpentaria Reef SW,-15.52,140.12,16/11/2015,20,RLS,6,8:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,2,,POINT (140.1199951171875 -15.520000457763672)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65b2,912345822,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC12,Carpentaria Reef SW,-15.52,140.12,16/11/2015,20,RLS,6,8:00:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus versicolor,Panulirus versicolor,0,1,,POINT (140.1199951171875 -15.520000457763672)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65b3,912345822,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC12,Carpentaria Reef SW,-15.52,140.12,16/11/2015,20,RLS,6,8:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,1,,POINT (140.1199951171875 -15.520000457763672)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65b4,912345823,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC12,Carpentaria Reef SW,-15.52,140.12,16/11/2015,21,RLS,7,8:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,25,,POINT (140.1199951171875 -15.520000457763672)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65b5,912345823,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC12,Carpentaria Reef SW,-15.52,140.12,16/11/2015,21,RLS,7,8:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Echinothrix calamaris,Echinothrix calamaris,0,3,,POINT (140.1199951171875 -15.520000457763672)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65b6,912345823,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC12,Carpentaria Reef SW,-15.52,140.12,16/11/2015,21,RLS,7,8:00:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Thorunna spp.,Thorunna spp.,0,1,,POINT (140.1199951171875 -15.520000457763672)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65b7,912345823,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC12,Carpentaria Reef SW,-15.52,140.12,16/11/2015,21,RLS,7,8:00:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia laevigata,Linckia laevigata,0,1,,POINT (140.1199951171875 -15.520000457763672)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65b8,912345823,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC12,Carpentaria Reef SW,-15.52,140.12,16/11/2015,21,RLS,7,8:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,5,,POINT (140.1199951171875 -15.520000457763672)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65b9,912345823,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC12,Carpentaria Reef SW,-15.52,140.12,16/11/2015,21,RLS,7,8:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Echinothrix calamaris,Echinothrix calamaris,0,7,,POINT (140.1199951171875 -15.520000457763672)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65ba,912345823,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC12,Carpentaria Reef SW,-15.52,140.12,16/11/2015,21,RLS,7,8:00:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidia coelestis,Phyllidia coelestis,0,2,,POINT (140.1199951171875 -15.520000457763672)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65bb,912345824,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,16/11/2015,19,RLS,10,11:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,11,,POINT (140.17999267578125 -15.449999809265137)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65bc,912345824,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,16/11/2015,19,RLS,10,11:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Echinothrix calamaris,Echinothrix calamaris,0,1,,POINT (140.17999267578125 -15.449999809265137)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65bd,912345824,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,16/11/2015,19,RLS,10,11:00:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidiella pustulosa,Phyllidiella pustulosa,0,2,,POINT (140.17999267578125 -15.449999809265137)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65be,912345824,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,16/11/2015,19,RLS,10,11:00:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus versicolor,Panulirus versicolor,0,1,,POINT (140.17999267578125 -15.449999809265137)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65bf,912345824,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,16/11/2015,19,RLS,10,11:00:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus versicolor,Panulirus versicolor,35,1,,POINT (140.17999267578125 -15.449999809265137)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65c0,912345824,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,16/11/2015,19,RLS,10,11:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,13,,POINT (140.17999267578125 -15.449999809265137)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65c1,912345824,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,16/11/2015,19,RLS,10,11:00:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidiella pustulosa,Phyllidiella pustulosa,0,2,,POINT (140.17999267578125 -15.449999809265137)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65c2,912345825,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,16/11/2015,20,RLS,6,12:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,8,,POINT (140.17999267578125 -15.449999809265137)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65c3,912345825,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,16/11/2015,20,RLS,6,12:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Echinothrix calamaris,Echinothrix calamaris,0,2,,POINT (140.17999267578125 -15.449999809265137)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65c4,912345825,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,16/11/2015,20,RLS,6,12:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,3,,POINT (140.17999267578125 -15.449999809265137)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65c5,912345776,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,10,RLS,7,12:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,2.5,28,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65c6,912345776,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,10,RLS,7,12:00:00,,,2,1,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus capitaneus,Conus capitaneus,0,1,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65c7,912345776,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,10,RLS,7,12:00:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Culcita novaeguineae,Culcita novaeguineae,0,1,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65c8,912345776,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,10,RLS,7,12:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,2.5,17,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65c9,912345776,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,10,RLS,7,12:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Echinothrix calamaris,Echinothrix calamaris,0,2,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65ca,912345777,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,11,RLS,7,12:00:00,,,2,1,Echinodermata,Crinoidea,Comatulida,Comasteridae,Comanthus spp.,Comanthus spp.,0,1,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65cb,912345777,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,11,RLS,7,12:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,41,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65cc,912345777,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,11,RLS,7,12:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Echinothrix calamaris,Echinothrix calamaris,0,1,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65cd,912345777,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,11,RLS,7,12:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,1,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65ce,912345777,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,11,RLS,7,12:00:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,,Nudibranchia spp.,Nudibranchia spp.,0,1,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65cf,912345777,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,11,RLS,7,12:00:00,,,2,1,Platyhelminthes,Turbellaria,Polycladida,Pseudocerotidae,Pseudobiceros hymanae,Pseudobiceros hymanae,0,2,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65d0,912345777,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,11,RLS,7,12:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,40,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65d1,912345777,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,11,RLS,7,12:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,2,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65d2,912345777,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,11,RLS,7,12:00:00,,,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Morula spinosa,Morula spinosa,0,1,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65d3,912345777,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT42,Pugh Shoal,-11.61,136.89,3/11/2015,11,RLS,7,12:00:00,,,2,2,Platyhelminthes,Turbellaria,Polycladida,Pseudocerotidae,Pseudobiceros hymanae,Pseudobiceros hymanae,0,1,,POINT (136.88999938964844 -11.609999656677246)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65d4,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,1,Echinodermata,Crinoidea,Comatulida,Colobometridae,Oligometra spp.,Oligometra spp.,0,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65d5,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,1,Echinodermata,Crinoidea,Comatulida,Comasteridae,Comanthus sp. (black),Comanthus spp.,0,2,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65d6,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,20,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65d7,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65d8,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,1,Mollusca,Bivalvia,Pterioida,Pteriidae,Pteria lata,Pteria lata,0,23,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65d9,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,1,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra amanda,Terebra amanda,0,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65da,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus versicolor,Panulirus versicolor,0,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65db,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus versicolor,Panulirus versicolor,25,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65dc,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Nardoa spp.,Nardoa spp.,0,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65dd,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,39,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65de,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Echinothrix calamaris,Echinothrix calamaris,0,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65df,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65e0,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,2,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada spp.,Pinctada spp.,0,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65e1,912345778,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,14,RLS,6,10:00:00,,,2,2,Mollusca,Bivalvia,Pterioida,Pteriidae,Pteria lata,Pteria lata,0,8,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65e2,912345779,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,13,RLS,6,10:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,51,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65e3,912345779,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,13,RLS,6,10:00:00,,,2,1,Platyhelminthes,Turbellaria,Polycladida,Pseudocerotidae,Pseudobiceros hymanae,Pseudobiceros hymanae,0,2,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65e4,912345779,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,13,RLS,6,10:00:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Diogenidae,Dardanus lagopodes,Dardanus lagopodes,0,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65e5,912345779,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,13,RLS,6,10:00:00,,,2,2,Echinodermata,Crinoidea,Comatulida,Comasteridae,Comanthus spp.,Comanthus spp.,0,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65e6,912345779,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,13,RLS,6,10:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,57,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65e7,912345779,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT43,Buccaneer Shoal,-11.62,136.88,3/11/2015,13,RLS,6,10:00:00,,,2,2,Mollusca,Gastropoda,Sorbeoconcha,Cerithiidae,Cerithium novaehollandiae,Cerithium novaehollandiae,0,1,,POINT (136.8800048828125 -11.619999885559082)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65e8,912345762,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,Warrnga Reef,-11.94,135.6,29/10/2015,3.5,RLS,4,10:00:00,,,2,1,Echinodermata,Crinoidea,Comatulida,Comasteridae,Comanthus sp. (yellow tips),Comanthus spp.,0,1,,POINT (135.60000610351562 -11.9399995803833)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65e9,912345762,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,Warrnga Reef,-11.94,135.6,29/10/2015,3.5,RLS,4,10:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,18,,POINT (135.60000610351562 -11.9399995803833)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65ea,912345762,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,Warrnga Reef,-11.94,135.6,29/10/2015,3.5,RLS,4,10:00:00,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria leucospilota,Holothuria leucospilota,0,1,,POINT (135.60000610351562 -11.9399995803833)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65eb,912345762,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,Warrnga Reef,-11.94,135.6,29/10/2015,3.5,RLS,4,10:00:00,,,2,2,Echinodermata,Crinoidea,Comatulida,Comasteridae,Comanthus sp. (yellow tips),Comanthus spp.,0,1,,POINT (135.60000610351562 -11.9399995803833)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65ec,912345762,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,Warrnga Reef,-11.94,135.6,29/10/2015,3.5,RLS,4,10:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,7,,POINT (135.60000610351562 -11.9399995803833)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_65ed,912345762,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,Warrnga Reef,-11.94,135.6,29/10/2015,3.5,RLS,4,10:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,1,,POINT (135.60000610351562 -11.9399995803833)
